group,time,y_mean,y_lower,y_upper
2,548,6.405146736,6.423792111,6.387052651
2,549,6.404392466,6.423069715,6.386267544
2,550,6.403638284,6.4223474,6.385482533
2,551,6.402884191,6.421625166,6.384697618
2,552,6.402130187,6.420903014,6.3839128
2,553,6.401376272,6.420180942,6.383128079
2,554,6.400622445,6.419458952,6.382343454
2,555,6.399868708,6.418737043,6.381558925
2,556,6.399115059,6.418015215,6.380774493
2,557,6.398361499,6.417293469,6.379990157
2,558,6.397608027,6.416571803,6.379205918
2,559,6.396854644,6.415850219,6.378421775
2,560,6.39610135,6.415128716,6.377637728
2,561,6.395348145,6.414407294,6.376853778
2,562,6.394595028,6.413685953,6.376069924
2,563,6.393842,6.412964694,6.375286167
2,564,6.393089061,6.412243515,6.374502505
2,565,6.392336211,6.411522417,6.373718941
2,566,6.391583449,6.410801401,6.372935472
2,567,6.390830775,6.410080466,6.3721521
2,568,6.390078191,6.409359611,6.371368824
2,569,6.389325695,6.408638838,6.370585644
2,570,6.388573287,6.407918146,6.369802561
2,571,6.387820968,6.407197535,6.369019574
2,572,6.387068738,6.406477005,6.368236683
2,573,6.386316597,6.405756556,6.367453889
2,574,6.385564544,6.405036188,6.36667119
2,575,6.384812579,6.404315901,6.365888588
2,576,6.384060703,6.403595695,6.365106082
2,577,6.383308916,6.40287557,6.364323672
2,578,6.382557217,6.402155526,6.363541359
2,579,6.381805606,6.401435563,6.362759141
2,580,6.381054085,6.400715681,6.36197702
2,581,6.380302651,6.39999588,6.361194995
2,582,6.379551306,6.399276159,6.360413066
2,583,6.37880005,6.39855652,6.359631233
2,584,6.378048882,6.397836962,6.358849496
2,585,6.377297803,6.397117484,6.358067855
2,586,6.376546812,6.396398088,6.357286311
2,587,6.375795909,6.395678772,6.356504862
2,588,6.375045095,6.394959538,6.35572351
2,589,6.374294369,6.394240384,6.354942253
2,590,6.373543732,6.393521311,6.354161093
2,591,6.372793183,6.392802319,6.353380028
2,592,6.372042722,6.392083408,6.35259906
2,593,6.37129235,6.391364577,6.351818187
2,594,6.370542066,6.390645828,6.351037411
2,595,6.369791871,6.389927159,6.350256731
2,596,6.369041764,6.389208571,6.349476146
2,597,6.368291745,6.388490064,6.348695658
2,598,6.367541815,6.387771638,6.347915265
2,599,6.366791972,6.387053292,6.347134968
2,600,6.366042219,6.386335028,6.346354768
2,601,6.365292553,6.385616844,6.345574663
2,602,6.364542976,6.38489874,6.344794654
2,603,6.363793487,6.384180718,6.344014741
2,604,6.363044086,6.383462776,6.343234924
2,605,6.362294774,6.382744915,6.342455202
2,606,6.361545549,6.382027135,6.341675577
2,607,6.360796413,6.381309436,6.340896047
2,608,6.360047365,6.380591817,6.340116613
2,609,6.359298406,6.379874279,6.339337275
2,610,6.358549535,6.379156821,6.338558033
2,611,6.357800751,6.378439445,6.337778886
2,612,6.357052056,6.377722149,6.336999836
2,613,6.356303449,6.377004933,6.336220881
2,614,6.355554931,6.376287799,6.335442022
2,615,6.3548065,6.375570745,6.334663258
2,616,6.354058158,6.374853771,6.333884591
2,617,6.353309903,6.374136878,6.333106019
2,618,6.352561737,6.373420066,6.332327542
2,619,6.351813659,6.372703335,6.331549162
2,620,6.351065669,6.371986684,6.330770877
2,621,6.350317767,6.371270113,6.329992688
2,622,6.349569953,6.370553624,6.329214594
2,623,6.348822228,6.369837214,6.328436596
2,624,6.34807459,6.369120886,6.327658694
2,625,6.34732704,6.368404638,6.326880887
2,626,6.346579579,6.36768847,6.326103176
2,627,6.345832205,6.366972383,6.325325561
2,628,6.345084919,6.366256377,6.324548041
2,629,6.344337722,6.365540451,6.323770616
2,630,6.343590612,6.364824605,6.322993288
2,631,6.34284359,6.36410884,6.322216054
2,632,6.342096657,6.363393156,6.321438917
2,633,6.341349811,6.362677552,6.320661875
2,634,6.340603053,6.361962028,6.319884928
2,635,6.339856383,6.361246585,6.319108077
2,636,6.339109801,6.360531223,6.318331321
2,637,6.338363307,6.35981594,6.317554661
2,638,6.337616901,6.359100739,6.316778096
2,639,6.336870583,6.358385618,6.316001627
2,640,6.336124353,6.357670577,6.315225253
2,641,6.335378211,6.356955616,6.314448975
2,642,6.334632156,6.356240736,6.313672792
2,643,6.333886189,6.355525937,6.312896705
2,644,6.33314031,6.354811217,6.312120712
2,645,6.332394519,6.354096578,6.311344816
2,646,6.331648816,6.35338202,6.310569014
2,647,6.330903201,6.352667542,6.309793308
2,648,6.330157673,6.351953144,6.309017698
2,649,6.329412233,6.351238826,6.308242182
2,650,6.328666881,6.350524589,6.307466762
2,651,6.327921617,6.349810432,6.306691438
2,652,6.327176441,6.349096356,6.305916208
2,653,6.326431352,6.34838236,6.305141074
2,654,6.325686351,6.347668444,6.304366036
2,655,6.324941438,6.346954608,6.303591092
2,656,6.324196612,6.346240853,6.302816244
2,657,6.323451875,6.345527178,6.302041491
2,658,6.322707224,6.344813583,6.301266833
2,659,6.321962662,6.344100068,6.30049227
2,660,6.321218187,6.343386634,6.299717803
2,661,6.3204738,6.34267328,6.298943431
2,662,6.319729501,6.341960006,6.298169154
2,663,6.318985289,6.341246812,6.297394972
2,664,6.318241165,6.340533699,6.296620886
2,665,6.317497128,6.339820666,6.295846894
2,666,6.31675318,6.339107712,6.295072998
2,667,6.316009318,6.33839484,6.294299197
2,668,6.315265545,6.337682047,6.29352549
2,669,6.314521858,6.336969334,6.29275188
2,670,6.31377826,6.336256702,6.291978364
2,671,6.313034749,6.335544149,6.291204943
2,672,6.312291326,6.334831677,6.290431617
2,673,6.31154799,6.334119285,6.289658386
2,674,6.310804741,6.333406973,6.288885251
2,675,6.310061581,6.332694741,6.28811221
2,676,6.309318507,6.33198259,6.287339265
2,677,6.308575522,6.331270518,6.286566414
2,678,6.307832623,6.330558526,6.285793659
2,679,6.307089813,6.329846615,6.285020998
2,680,6.306347089,6.329134783,6.284248432
2,681,6.305604453,6.328423032,6.283475962
2,682,6.304861905,6.327711361,6.282703586
2,683,6.304119444,6.326999769,6.281931305
2,684,6.303377071,6.326288258,6.28115912
2,685,6.302634785,6.325576827,6.280387029
2,686,6.301892586,6.324865475,6.279615033
2,687,6.301150475,6.324154204,6.278843132
2,688,6.300408451,6.323443013,6.278071325
2,689,6.299666514,6.322731901,6.277299614
2,690,6.298924665,6.32202087,6.276527998
2,691,6.298182903,6.321309919,6.275756476
2,692,6.297441229,6.320599047,6.274985049
2,693,6.296699642,6.319888256,6.274213717
2,694,6.295958142,6.319177544,6.27344248
2,695,6.295216729,6.318466913,6.272671338
2,696,6.294475404,6.317756361,6.27190029
2,697,6.293734166,6.317045889,6.271129338
2,698,6.292993016,6.316335497,6.27035848
2,699,6.292251953,6.315625185,6.269587716
2,700,6.291510977,6.314914953,6.268817048
2,701,6.290770088,6.314204801,6.268046474
2,702,6.290029286,6.313494728,6.267275995
2,703,6.289288572,6.312784736,6.266505611
2,704,6.288547945,6.312074823,6.265735321
2,705,6.287807405,6.31136499,6.264965126
2,706,6.287066953,6.310655237,6.264195026
2,707,6.286326587,6.309945564,6.26342502
2,708,6.285586309,6.30923597,6.262655109
2,709,6.284846118,6.308526456,6.261885293
2,710,6.284106014,6.307817023,6.261115571
2,711,6.283365997,6.307107668,6.260345944
2,712,6.282626068,6.306398394,6.259576412
2,713,6.281886225,6.3056892,6.258806974
2,714,6.28114647,6.304980085,6.25803763
2,715,6.280406802,6.30427105,6.257268382
2,716,6.279667221,6.303562094,6.256499227
2,717,6.278927727,6.302853219,6.255730168
2,718,6.27818832,6.302144423,6.254961203
2,719,6.277449,6.301435707,6.254192332
2,720,6.276709767,6.30072707,6.253423556
3,1,7.567619942,7.567660084,7.567580876
3,2,7.566728779,7.566809052,7.566650656
3,3,7.565837721,7.565958117,7.565720551
3,4,7.564946767,7.565107276,7.564790559
3,5,7.564055918,7.564256532,7.563860682
3,6,7.563165175,7.563405883,7.562930919
3,7,7.562274536,7.56255533,7.562001271
3,8,7.561384002,7.561704873,7.561071737
3,9,7.560493573,7.560854511,7.560142317
3,10,7.559603249,7.560004245,7.559213011
3,11,7.558713029,7.559154075,7.55828382
3,12,7.557822915,7.558304,7.557354742
3,13,7.556932905,7.55745402,7.556425779
3,14,7.556043,7.556604137,7.555496931
3,15,7.5551532,7.555754349,7.554568196
3,16,7.554263505,7.554904656,7.553639575
3,17,7.553373914,7.554055059,7.552711069
3,18,7.552484428,7.553205558,7.551782677
3,19,7.551595047,7.552356152,7.550854399
3,20,7.550705771,7.551506841,7.549926235
3,21,7.549816599,7.550657626,7.548998185
3,22,7.548927532,7.549808507,7.548070249
3,23,7.54803857,7.548959483,7.547142427
3,24,7.547149713,7.548110555,7.546214719
3,25,7.54626096,7.547261722,7.545287126
3,26,7.545372312,7.546412984,7.544359646
3,27,7.544483768,7.545564342,7.54343228
3,28,7.543595329,7.544715795,7.542505029
3,29,7.542706995,7.543867344,7.541577891
3,30,7.541818765,7.543018988,7.540650867
3,31,7.54093064,7.542170728,7.539723958
3,32,7.54004262,7.541322563,7.538797162
3,33,7.539154704,7.540474493,7.53787048
3,34,7.538266892,7.539626519,7.536943912
3,35,7.537379186,7.53877864,7.536017458
3,36,7.536491583,7.537930857,7.535091117
3,37,7.535604086,7.537083168,7.534164891
3,38,7.534716692,7.536235576,7.533238779
3,39,7.533829404,7.535388078,7.53231278
3,40,7.532942219,7.534540676,7.531386895
3,41,7.53205514,7.533693369,7.530461124
3,42,7.531168164,7.532846157,7.529535467
3,43,7.530281293,7.531999041,7.528609923
3,44,7.529394527,7.53115202,7.527684494
3,45,7.528507865,7.530305094,7.526759178
3,46,7.527621307,7.529458263,7.525833976
3,47,7.526734854,7.528611528,7.524908887
3,48,7.525848505,7.527764888,7.523983912
3,49,7.524962261,7.526918343,7.523059051
3,50,7.524076121,7.526071893,7.522134304
3,51,7.523190085,7.525225538,7.52120967
3,52,7.522304154,7.524379279,7.52028515
3,53,7.521418327,7.523533115,7.519360744
3,54,7.520532604,7.522687046,7.518436451
3,55,7.519646986,7.521841072,7.517512272
3,56,7.518761472,7.520995193,7.516588207
3,57,7.517876062,7.520149409,7.515664255
3,58,7.516990756,7.519303721,7.514740416
3,59,7.516105555,7.518458127,7.513816691
3,60,7.515220458,7.517612629,7.51289308
3,61,7.514335465,7.516767225,7.511969582
3,62,7.513450576,7.515921917,7.511046198
3,63,7.512565792,7.515076704,7.510122927
3,64,7.511681112,7.514231586,7.50919977
3,65,7.510796536,7.513386563,7.508276726
3,66,7.509912064,7.512541635,7.507353796
3,67,7.509027696,7.511696802,7.506430979
3,68,7.508143432,7.510852064,7.505508276
3,69,7.507259273,7.510007421,7.504585686
3,70,7.506375217,7.509162873,7.503663209
3,71,7.505491266,7.50831842,7.502740846
3,72,7.504607419,7.507474062,7.501818596
3,73,7.503723676,7.506629798,7.50089646
3,74,7.502840037,7.50578563,7.499974437
3,75,7.501956502,7.504941557,7.499052527
3,76,7.501073071,7.504097579,7.498130731
3,77,7.500189744,7.503253695,7.497209048
3,78,7.499306522,7.502409907,7.496287478
3,79,7.498423403,7.501566213,7.495366021
3,80,7.497540388,7.500722614,7.494444678
3,81,7.496657477,7.49987911,7.493523448
3,82,7.49577467,7.499035701,7.492602331
3,83,7.494891967,7.498192387,7.491681328
3,84,7.494009368,7.497349168,7.490760437
3,85,7.493126873,7.496506043,7.48983966
3,86,7.492244482,7.495663014,7.488918996
3,87,7.491362195,7.494820079,7.487998445
3,88,7.490480012,7.493977238,7.487078008
3,89,7.489597932,7.493134493,7.486157683
3,90,7.488715957,7.492291843,7.485237472
3,91,7.487834085,7.491449287,7.484317373
3,92,7.486952317,7.490606826,7.483397388
3,93,7.486070653,7.489764459,7.482477516
3,94,7.485189093,7.488922188,7.481557757
3,95,7.484307637,7.488080011,7.480638111
3,96,7.483426284,7.487237929,7.479718578
3,97,7.482545035,7.486395941,7.478799159
3,98,7.48166389,7.485554049,7.477879852
3,99,7.480782849,7.48471225,7.476960658
3,100,7.479901912,7.483870547,7.476041577
3,101,7.479021078,7.483028938,7.475122609
3,102,7.478140348,7.482187424,7.474203754
3,103,7.477259721,7.481346005,7.473285012
3,104,7.476379199,7.48050468,7.472366383
3,105,7.47549878,7.47966345,7.471447867
3,106,7.474618465,7.478822314,7.470529464
3,107,7.473738253,7.477981273,7.469611173
3,108,7.472858145,7.477140326,7.468692996
3,109,7.471978141,7.476299474,7.467774931
3,110,7.47109824,7.475458717,7.46685698
3,111,7.470218443,7.474618054,7.465939141
3,112,7.46933875,7.473777486,7.465021415
3,113,7.46845916,7.472937012,7.464103801
3,114,7.467579674,7.472096633,7.463186301
3,115,7.466700291,7.471256348,7.462268913
3,116,7.465821012,7.470416158,7.461351638
3,117,7.464941837,7.469576062,7.460434476
3,118,7.464062764,7.468736061,7.459517427
3,119,7.463183796,7.467896154,7.45860049
3,120,7.462304931,7.467056342,7.457683666
3,121,7.461426169,7.466216624,7.456766955
3,122,7.460547511,7.465377,7.455850356
3,123,7.459668957,7.464537471,7.45493387
3,124,7.458790506,7.463698037,7.454017497
3,125,7.457912158,7.462858696,7.453101236
3,126,7.457033914,7.462019451,7.452185088
3,127,7.456155773,7.461180299,7.451269053
3,128,7.455277736,7.460341242,7.45035313
3,129,7.454399802,7.459502279,7.44943732
3,130,7.453521971,7.458663411,7.448521622
3,131,7.452644244,7.457824637,7.447606037
3,132,7.45176662,7.456985957,7.446690565
3,133,7.450889099,7.456147372,7.445775205
3,134,7.450011682,7.45530888,7.444859957
3,135,7.449134368,7.454470484,7.443944822
3,136,7.448257158,7.453632181,7.4430298
3,137,7.447380051,7.452793973,7.44211489
3,138,7.446503047,7.451955859,7.441200092
3,139,7.445626146,7.451117839,7.440285407
3,140,7.444749348,7.450279914,7.439370834
3,141,7.443872654,7.449442082,7.438456374
3,142,7.442996063,7.448604345,7.437542026
3,143,7.442119576,7.447766702,7.436627791
3,144,7.441243191,7.446929154,7.435713668
3,145,7.44036691,7.446091699,7.434799657
3,146,7.439490732,7.445254339,7.433885758
3,147,7.438614657,7.444417073,7.432971972
3,148,7.437738685,7.443579901,7.432058299
3,149,7.436862816,7.442742823,7.431144737
3,150,7.435987051,7.441905839,7.430231288
3,151,7.435111389,7.44106895,7.429317951
3,152,7.43423583,7.440232154,7.428404727
3,153,7.433360373,7.439395453,7.427491615
3,154,7.43248502,7.438558845,7.426578615
3,155,7.43160977,7.437722332,7.425665727
3,156,7.430734624,7.436885913,7.424752951
3,157,7.42985958,7.436049588,7.423840288
3,158,7.428984639,7.435213357,7.422927737
3,159,7.428109801,7.43437722,7.422015298
3,160,7.427235067,7.433541177,7.421102971
3,161,7.426360435,7.432705228,7.420190756
3,162,7.425485906,7.431869373,7.419278653
3,163,7.424611481,7.431033612,7.418366663
3,164,7.423737158,7.430197946,7.417454784
3,165,7.422862938,7.429362373,7.416543018
3,166,7.421988821,7.428526894,7.415631364
3,167,7.421114807,7.427691509,7.414719822
3,168,7.420240896,7.426856218,7.413808392
3,169,7.419367088,7.42602102,7.412897074
3,170,7.418493383,7.425185917,7.411985868
3,171,7.417619781,7.424350908,7.411074773
3,172,7.416746281,7.423515992,7.410163791
3,173,7.415872885,7.422681171,7.409252921
3,174,7.414999591,7.421846443,7.408342163
3,175,7.4141264,7.421011809,7.407431517
3,176,7.413253312,7.42017727,7.406520983
3,177,7.412380327,7.419342823,7.405610561
3,178,7.411507445,7.418508471,7.40470025
3,179,7.410634665,7.417674213,7.403790052
3,180,7.409761988,7.416840048,7.402879965
3,181,7.408889414,7.416005978,7.40196999
3,182,7.408016943,7.415172001,7.401060127
3,183,7.407144574,7.414338117,7.400150376
3,184,7.406272309,7.413504328,7.399240737
3,185,7.405400146,7.412670632,7.39833121
3,186,7.404528085,7.41183703,7.397421794
3,187,7.403656127,7.411003522,7.39651249
3,188,7.402784272,7.410170108,7.395603298
3,189,7.40191252,7.409336787,7.394694218
3,190,7.40104087,7.40850356,7.39378525
3,191,7.400169323,7.407670427,7.392876393
3,192,7.399297879,7.406837387,7.391967648
3,193,7.398426537,7.406004441,7.391059014
3,194,7.397555298,7.405171589,7.390150493
3,195,7.396684161,7.404338831,7.389242083
3,196,7.395813127,7.403506166,7.388333784
3,197,7.394942196,7.402673594,7.387425598
3,198,7.394071367,7.401841117,7.386517523
3,199,7.393200641,7.401008733,7.385609559
3,200,7.392330017,7.400176442,7.384701707
3,201,7.391459496,7.399344245,7.383793967
3,202,7.390589077,7.398512142,7.382886338
3,203,7.38971876,7.397680132,7.381978821
3,204,7.388848547,7.396848216,7.381071416
3,205,7.387978435,7.396016394,7.380164122
3,206,7.387108427,7.395184665,7.379256939
3,207,7.38623852,7.394353029,7.378349868
3,208,7.385368716,7.393521487,7.377442909
3,209,7.384499015,7.392690039,7.376536061
3,210,7.383629416,7.391858684,7.375629324
3,211,7.382759919,7.391027422,7.374722699
3,212,7.381890525,7.390196254,7.373816186
3,213,7.381021233,7.38936518,7.372909784
3,214,7.380152043,7.388534199,7.372003493
3,215,7.379282956,7.387703311,7.371097314
3,216,7.378413971,7.386872517,7.370191246
3,217,7.377545089,7.386041816,7.369285289
3,218,7.376676309,7.385211209,7.368379444
3,219,7.375807631,7.384380695,7.36747371
3,220,7.374939055,7.383550275,7.366568087
3,221,7.374070582,7.382719948,7.365662576
3,222,7.373202211,7.381889714,7.364757176
3,223,7.372333942,7.381059573,7.363851888
3,224,7.371465775,7.380229526,7.36294671
3,225,7.370597711,7.379399573,7.362041644
3,226,7.369729749,7.378569712,7.361136689
3,227,7.368861889,7.377739945,7.360231846
3,228,7.367994132,7.376910272,7.359327114
3,229,7.367126476,7.376080691,7.358422492
3,230,7.366258923,7.375251204,7.357517982
3,231,7.365391472,7.37442181,7.356613584
3,232,7.364524123,7.37359251,7.355709296
3,233,7.363656876,7.372763302,7.35480512
3,234,7.362789731,7.371934188,7.353901054
3,235,7.361922688,7.371105168,7.3529971
3,236,7.361055748,7.37027624,7.352093257
3,237,7.36018891,7.369447406,7.351189525
3,238,7.359322173,7.368618664,7.350285904
3,239,7.358455539,7.367790016,7.349382395
3,240,7.357589007,7.366961462,7.348478996
3,241,7.356722577,7.366133,7.347575708
3,242,7.355856248,7.365304632,7.346672532
3,243,7.354990022,7.364476356,7.345769466
3,244,7.354123898,7.363648174,7.344866511
3,245,7.353257876,7.362820085,7.343963668
3,246,7.352391956,7.361992089,7.343060935
3,247,7.351526138,7.361164186,7.342158313
3,248,7.350660422,7.360336377,7.341255803
3,249,7.349794807,7.35950866,7.340353403
3,250,7.348929295,7.358681037,7.339451114
3,251,7.348063885,7.357853506,7.338548936
3,252,7.347198576,7.357026069,7.337646869
3,253,7.34633337,7.356198725,7.336744913
3,254,7.345468265,7.355371473,7.335843068
3,255,7.344603262,7.354544315,7.334941333
3,256,7.343738361,7.35371725,7.334039709
3,257,7.342873562,7.352890278,7.333138197
3,258,7.342008865,7.352063399,7.332236795
3,259,7.341144269,7.351236612,7.331335504
3,260,7.340279776,7.350409919,7.330434323
3,261,7.339415384,7.349583319,7.329533254
3,262,7.338551094,7.348756811,7.328632295
3,263,7.337686905,7.347930397,7.327731447
3,264,7.336822819,7.347104076,7.326830709
3,265,7.335958834,7.346277847,7.325930083
3,266,7.335094951,7.345451712,7.325029567
3,267,7.33423117,7.344625669,7.324129162
3,268,7.33336749,7.343799719,7.323228867
3,269,7.332503913,7.342973862,7.322328683
3,270,7.331640436,7.342148098,7.32142861
3,271,7.330777062,7.341322427,7.320528647
3,272,7.329913789,7.340496849,7.319628795
3,273,7.329050618,7.339671363,7.318729054
3,274,7.328187549,7.33884597,7.317829423
3,275,7.327324581,7.338020671,7.316929903
3,276,7.326461715,7.337195463,7.316030493
3,277,7.32559895,7.336370349,7.315131194
3,278,7.324736287,7.335545328,7.314232006
3,279,7.323873725,7.334720399,7.313332928
3,280,7.323011266,7.333895563,7.31243396
3,281,7.322148907,7.33307082,7.311535104
3,282,7.321286651,7.33224617,7.310636357
3,283,7.320424495,7.331421612,7.309737721
3,284,7.319562442,7.330597147,7.308839196
3,285,7.31870049,7.329772775,7.30794078
3,286,7.317838639,7.328948495,7.307042476
3,287,7.31697689,7.328124309,7.306144282
3,288,7.316115242,7.327300215,7.305246198
3,289,7.315253696,7.326476213,7.304348224
3,290,7.314392251,7.325652304,7.303450361
3,291,7.313530908,7.324828488,7.302552609
3,292,7.312669666,7.324004765,7.301654966
3,293,7.311808525,7.323181134,7.300757434
3,294,7.310947486,7.322357596,7.299860013
3,295,7.310086549,7.32153415,7.298962701
3,296,7.309225713,7.320710797,7.2980655
3,297,7.308364978,7.319887537,7.297168409
3,298,7.307504344,7.319064369,7.296271429
3,299,7.306643812,7.318241293,7.295374559
3,300,7.305783381,7.317418311,7.294477799
3,301,7.304923051,7.316595421,7.293581149
3,302,7.304062823,7.315772623,7.292684609
3,303,7.303202696,7.314949918,7.29178818
3,304,7.302342671,7.314127305,7.290891861
3,305,7.301482746,7.313304785,7.289995652
3,306,7.300622923,7.312482358,7.289099553
3,307,7.299763201,7.311660023,7.288203565
3,308,7.298903581,7.31083778,7.287307686
3,309,7.298044061,7.31001563,7.286411918
3,310,7.297184643,7.309193572,7.285516259
3,311,7.296325326,7.308371607,7.284620711
3,312,7.295466111,7.307549734,7.283725273
3,313,7.294606996,7.306727954,7.282829945
3,314,7.293747983,7.305906266,7.281934727
3,315,7.29288907,7.30508467,7.281039619
3,316,7.292030259,7.304263167,7.280144621
3,317,7.291171549,7.303441756,7.279249733
3,318,7.290312941,7.302620438,7.278354955
3,319,7.289454433,7.301799212,7.277460288
3,320,7.288596026,7.300978078,7.27656573
3,321,7.287737721,7.300157037,7.275671282
3,322,7.286879516,7.299336088,7.274776944
3,323,7.286021413,7.298515231,7.273882716
3,324,7.28516341,7.297694467,7.272988597
3,325,7.284305509,7.296873794,7.272094589
3,326,7.283447709,7.296053215,7.271200691
3,327,7.282590009,7.295232727,7.270306902
3,328,7.281732411,7.294412332,7.269413224
3,329,7.280874914,7.293592029,7.268519655
3,330,7.280017518,7.292771818,7.267626196
3,331,7.279160222,7.2919517,7.266732847
3,332,7.278303028,7.291131673,7.265839608
3,333,7.277445934,7.290311739,7.264946478
3,334,7.276588942,7.289491897,7.264053458
3,335,7.27573205,7.288672148,7.263160548
3,336,7.27487526,7.28785249,7.262267748
3,337,7.27401857,7.287032925,7.261375058
3,338,7.273161981,7.286213452,7.260482477
3,339,7.272305493,7.285394071,7.259590006
3,340,7.271449106,7.284574782,7.258697645
3,341,7.270592819,7.283755585,7.257805393
3,342,7.269736634,7.282936481,7.256913251
3,343,7.268880549,7.282117468,7.256021219
3,344,7.268024565,7.281298548,7.255129296
3,345,7.267168682,7.28047972,7.254237483
3,346,7.2663129,7.279660983,7.25334578
3,347,7.265457219,7.278842339,7.252454186
3,348,7.264601638,7.278023787,7.251562702
3,349,7.263746158,7.277205327,7.250671328
3,350,7.262890779,7.276386959,7.249780063
3,351,7.2620355,7.275568683,7.248888907
3,352,7.261180322,7.2747505,7.247997861
3,353,7.260325245,7.273932408,7.247106925
3,354,7.259470269,7.273114408,7.246216098
3,355,7.258615393,7.2722965,7.245325381
3,356,7.257760618,7.271478684,7.244434773
3,357,7.256905944,7.27066096,7.243544275
3,358,7.25605137,7.269843328,7.242653886
3,359,7.255196897,7.269025788,7.241763606
3,360,7.254342525,7.26820834,7.240873436
3,361,7.253488253,7.267390984,7.239983376
3,362,7.252634082,7.266573719,7.239093424
3,363,7.251780011,7.265756547,7.238203582
3,364,7.250926041,7.264939466,7.23731385
3,365,7.250072171,7.264122478,7.236424227
3,366,7.249218402,7.263305581,7.235534713
3,367,7.248364734,7.262488776,7.234645309
3,368,7.247511166,7.261672063,7.233756014
3,369,7.246657699,7.260855442,7.232866828
3,370,7.245804332,7.260038913,7.231977752
3,371,7.244951065,7.259222475,7.231088785
3,372,7.244097899,7.25840613,7.230199927
3,373,7.243244834,7.257589876,7.229311178
3,374,7.242391869,7.256773714,7.228422539
3,375,7.241539004,7.255957643,7.227534009
3,376,7.24068624,7.255141665,7.226645588
3,377,7.239833577,7.254325778,7.225757276
3,378,7.238981013,7.253509983,7.224869073
3,379,7.23812855,7.25269428,7.22398098
3,380,7.237276188,7.251878668,7.223092996
3,381,7.236423926,7.251063149,7.222205121
3,382,7.235571764,7.25024772,7.221317355
3,383,7.234719703,7.249432384,7.220429698
3,384,7.233867742,7.248617139,7.219542151
3,385,7.233015881,7.247801986,7.218654712
3,386,7.23216412,7.246986925,7.217767383
3,387,7.23131246,7.246171955,7.216880162
3,388,7.2304609,7.245357077,7.215993051
3,389,7.229609441,7.244542291,7.215106049
3,390,7.228758082,7.243727596,7.214219156
3,391,7.227906823,7.242912993,7.213332371
3,392,7.227055664,7.242098481,7.212445696
3,393,7.226204605,7.241284061,7.21155913
3,394,7.225353647,7.240469733,7.210672673
3,395,7.224502789,7.239655496,7.209786324
3,396,7.223652031,7.238841351,7.208900085
3,397,7.222801373,7.238027297,7.208013955
3,398,7.221950816,7.237213335,7.207127933
3,399,7.221100358,7.236399464,7.206242021
3,400,7.220250001,7.235585685,7.205356217
3,401,7.219399744,7.234771998,7.204470522
3,402,7.218549587,7.233958402,7.203584936
3,403,7.21769953,7.233144897,7.202699459
3,404,7.216849573,7.232331484,7.201814091
3,405,7.215999716,7.231518162,7.200928832
3,406,7.21514996,7.230704932,7.200043681
3,407,7.214300303,7.229891794,7.199158639
3,408,7.213450747,7.229078746,7.198273706
3,409,7.21260129,7.22826579,7.197388882
3,410,7.211751934,7.227452926,7.196504167
3,411,7.210902678,7.226640153,7.19561956
3,412,7.210053521,7.225827472,7.194735062
3,413,7.209204465,7.225014881,7.193850673
3,414,7.208355509,7.224202383,7.192966392
3,415,7.207506652,7.223389975,7.192082221
3,416,7.206657896,7.222577659,7.191198158
3,417,7.205809239,7.221765434,7.190314203
3,418,7.204960683,7.220953301,7.189430357
3,419,7.204112226,7.220141259,7.18854662
3,420,7.203263869,7.219329308,7.187662992
3,421,7.202415612,7.218517449,7.186779472
3,422,7.201567455,7.21770568,7.18589606
3,423,7.200719398,7.216894004,7.185012758
3,424,7.199871441,7.216082418,7.184129564
3,425,7.199023584,7.215270924,7.183246478
3,426,7.198175826,7.214459521,7.182363501
3,427,7.197328169,7.213648209,7.181480633
3,428,7.196480611,7.212836988,7.180597873
3,429,7.195633153,7.212025859,7.179715221
3,430,7.194785795,7.211214821,7.178832678
3,431,7.193938536,7.210403874,7.177950244
3,432,7.193091377,7.209593018,7.177067918
3,433,7.192244319,7.208782254,7.1761857
3,434,7.191397359,7.20797158,7.175303591
3,435,7.1905505,7.207160998,7.174421591
3,436,7.18970374,7.206350507,7.173539698
3,437,7.18885708,7.205540107,7.172657915
3,438,7.18801052,7.204729799,7.171776239
3,439,7.187164059,7.203919581,7.170894672
3,440,7.186317698,7.203109454,7.170013213
3,441,7.185471437,7.202299419,7.169131863
3,442,7.184625276,7.201489475,7.168250621
3,443,7.183779214,7.200679622,7.167369487
3,444,7.182933251,7.199869859,7.166488462
3,445,7.182087389,7.199060188,7.165607545
3,446,7.181241626,7.198250608,7.164726736
3,447,7.180395962,7.197441119,7.163846035
3,448,7.179550398,7.196631721,7.162965443
3,449,7.178704934,7.195822414,7.162084959
3,450,7.177859569,7.195013198,7.161204583
3,451,7.177014304,7.194204073,7.160324316
3,452,7.176169138,7.19339504,7.159444156
3,453,7.175324072,7.192586097,7.158564105
3,454,7.174479105,7.191777245,7.157684162
3,455,7.173634238,7.190968484,7.156804327
3,456,7.172789471,7.190159813,7.155924601
3,457,7.171944803,7.189351234,7.155044982
3,458,7.171100234,7.188542746,7.154165472
3,459,7.170255765,7.187734349,7.153286069
3,460,7.169411395,7.186926042,7.152406775
3,461,7.168567124,7.186117827,7.151527589
3,462,7.167722954,7.185309702,7.150648511
